Order ID,Date,Product,Category,Price,Age,Provence,Customer ID,Quantity
6168,2022-08-05,KOPPANG,Chests of drawers & drawer units,395.0,86,Oost-Vlaanderen,995,10
6169,2022-07-24,ALEX,Tables & desks,345.0,99,Luxemburg,911,10
6169,2022-07-24,LIXHULT,Cabinets & cupboards,495.0,99,Luxemburg,911,8
6169,2022-07-24,EKET,Bookcases & shelving units,75.0,99,Luxemburg,911,3
6169,2022-07-24,TIMMERVIKEN,Bookcases & shelving units,100.0,99,Luxemburg,911,1
6169,2022-07-24,INGATORP / SAKARIAS,Chairs,4025.0,99,Luxemburg,911,1
6170,2022-04-12,NISSAFORS,Trolleys,99.0,92,Limburg,313,4
6170,2022-04-12,GONATT,Nursery furniture,1095.0,92,Limburg,313,2
6170,2022-04-12,IKEA PS,TV & media furniture,425.0,92,Limburg,313,5
6171,2022-07-31,BEKANT,Tables & desks,3304.0,84,Antwerpen,906,10
6171,2022-07-31,LIDHULT,Sofas & armchairs,200.0,84,Antwerpen,906,10
6171,2022-07-31,LIDHULT,Sofas & armchairs,5553.0,84,Antwerpen,906,8
6171,2022-07-31,VITTSJÖ,Bookcases & shelving units,395.0,84,Antwerpen,906,1
6171,2022-07-31,ELVARLI,Wardrobes,1301.0,84,Antwerpen,906,7
6172,2022-04-17,SUMMERA,Tables & desks,45.0,52,Waals-Brabant,241,1
6172,2022-04-17,VIMLE,Sofas & armchairs,8395.0,52,Waals-Brabant,241,5
6173,2022-12-02,INGATORP / INGOLF,Tables & desks,1725.0,45,Henegouwen,1000,9
6173,2022-12-02,NISSAFORS,Trolleys,99.0,45,Henegouwen,1000,4
6173,2022-12-02,LANDSKRONA,Sofas & armchairs,100.0,45,Henegouwen,1000,4
6174,2022-08-31,TOSSBERG,Chairs,495.0,39,Namen,772,2
6175,2022-08-05,SANDBACKEN,Sofas & armchairs,1327.0,41,Limburg,384,6
6175,2022-08-05,SVALNÄS,Bookcases & shelving units,1620.0,41,Limburg,384,10
6175,2022-08-05,VÄSTANBY,Tables & desks,720.0,41,Limburg,384,9
6175,2022-08-05,GULLIVER,Nursery furniture,595.0,41,Limburg,384,6
6176,2022-04-09,MARKERAD,Tables & desks,837.0,84,West-Vlaanderen,224,1
6177,2023-02-08,LIDHULT,Sofas & armchairs,7873.0,83,Namen,992,10
6177,2023-02-08,MALM,Beds,545.0,83,Namen,992,2
6177,2023-02-08,ALGOT,Bookcases & shelving units,18.0,83,Namen,992,5
6178,2022-05-08,NORDLI,Chests of drawers & drawer units,980.0,100,Antwerpen,430,8
6178,2022-05-08,BILLY,Bookcases & shelving units,285.0,100,Antwerpen,430,3
6179,2023-01-01,STOCKHOLM 2017,Sofas & armchairs,516.0,40,Oost-Vlaanderen,186,4
6180,2022-02-21,OLAUS,Bookcases & shelving units,29.0,79,Waals-Brabant,82,6
6180,2022-02-21,PAX,Wardrobes,1499.0,79,Waals-Brabant,82,3
6181,2022-06-22,HENRIKSDAL,Chairs,295.0,76,Antwerpen,719,5
6181,2022-06-22,INGOLF,Chairs,175.0,76,Antwerpen,719,4
6181,2022-06-22,GRÖNLID,Sofas & armchairs,295.0,76,Antwerpen,719,9
6181,2022-06-22,LIATORP,Cabinets & cupboards,1445.0,76,Antwerpen,719,10
6182,2022-04-06,EKET,Cabinets & cupboards,1391.0,80,Oost-Vlaanderen,312,3
6182,2022-04-06,LIATORP,Bookcases & shelving units,3435.0,80,Oost-Vlaanderen,312,2
6183,2022-08-20,ODGER,Chairs,177.0,25,Luik,839,2
6183,2022-08-20,TROFAST,Nursery furniture,5.0,25,Luik,839,6
6184,2022-12-06,BESTÅ,Cabinets & cupboards,1350.0,43,Antwerpen,163,5
6184,2022-12-06,ALEX,Chests of drawers & drawer units,550.0,43,Antwerpen,163,6
6184,2022-12-06,LINNMON,Tables & desks,59.0,43,Antwerpen,163,6
6184,2022-12-06,VALLENTUNA,Beds,7796.0,43,Antwerpen,163,10
6185,2022-04-24,GRÖNLID,Sofas & armchairs,1610.0,31,Antwerpen,844,2
6186,2022-03-03,VIMLE,Sofas & armchairs,2665.0,69,Luxemburg,92,8
6187,2023-02-11,SALTHOLMEN,Outdoor furniture,445.0,47,West-Vlaanderen,387,8
6187,2023-02-11,MAMMUT,Children's furniture,59.0,47,West-Vlaanderen,387,10
6187,2023-02-11,IDÅSEN,Tables & desks,1590.0,47,West-Vlaanderen,387,8
6187,2023-02-11,SAKARIAS,Chairs,645.0,47,West-Vlaanderen,387,3
6187,2023-02-11,NISSE,Chairs,49.0,47,West-Vlaanderen,387,4
6188,2022-08-21,BUSUNGE,Nursery furniture,645.0,26,West-Vlaanderen,448,7
6188,2022-08-21,BUSUNGE,Wardrobes,645.0,26,West-Vlaanderen,448,2
6188,2022-08-21,ALSEDA,Sofas & armchairs,195.0,26,West-Vlaanderen,448,6
6188,2022-08-21,ÄPPLARÖ,Outdoor furniture,2576.0,26,West-Vlaanderen,448,7
6189,2022-11-25,SJÄLLAND,Outdoor furniture,316.0,30,Luxemburg,215,8
6189,2022-11-25,LANDSKRONA,Sofas & armchairs,1995.0,30,Luxemburg,215,2
6189,2022-11-25,LISTERBY,Tables & desks,695.0,30,Luxemburg,215,4
6189,2022-11-25,LEIFARNE,Café furniture,275.0,30,Luxemburg,215,3
6189,2022-11-25,VÄDRA,Nursery furniture,95.0,30,Luxemburg,215,8
6190,2022-08-30,VITVAL,Beds,995.0,72,Vlaams-Brabant,937,1
6190,2022-08-30,MICKE,Tables & desks,395.0,72,Vlaams-Brabant,937,9
6190,2022-08-30,EKET,Bookcases & shelving units,75.0,72,Vlaams-Brabant,937,1
6190,2022-08-30,KUDDARNA,Outdoor furniture,95.0,72,Vlaams-Brabant,937,1
6191,2022-06-02,LINNMON / ALVARET,Tables & desks,439.0,80,West-Vlaanderen,915,6
6191,2022-06-02,LANDSKRONA,Sofas & armchairs,4295.0,80,West-Vlaanderen,915,4
6192,2022-09-19,LERHAMN,Chairs,979.0,74,Waals-Brabant,333,5
6192,2022-09-19,SJÄLLAND,Outdoor furniture,340.0,74,Waals-Brabant,333,1
6193,2022-11-05,VALLENTUNA,Sofas & armchairs,3896.0,25,Limburg,463,1
6194,2022-05-25,LINNMON / HILVER,Tables & desks,775.0,70,Henegouwen,719,3
6195,2022-04-10,STENSELE,Tables & desks,450.0,62,Namen,809,1
6196,2022-09-30,KLIMPEN,Tables & desks,1590.0,32,Henegouwen,4,5
6197,2022-04-27,FREKVENS,Chairs,177.0,23,Henegouwen,689,8
6197,2022-04-27,BILLY,Bookcases & shelving units,795.0,23,Henegouwen,689,3
6197,2022-04-27,BILLY / OXBERG,Cabinets & cupboards,915.0,23,Henegouwen,689,10
6197,2022-04-27,VALLENTUNA,Sofas & armchairs,3896.0,23,Henegouwen,689,10
6198,2022-12-01,BESTÅ,Bookcases & shelving units,1820.0,49,West-Vlaanderen,633,8
6198,2022-12-01,BROR,Bookcases & shelving units,565.0,49,West-Vlaanderen,633,5
6198,2022-12-01,JONAXEL,Bookcases & shelving units,160.0,49,West-Vlaanderen,633,6
6199,2022-10-19,OXBERG,Bookcases & shelving units,80.0,30,Luik,512,7
6200,2022-09-29,BESTÅ,TV & media furniture,100.0,67,Henegouwen,88,6
6200,2022-09-29,JONAXEL,Bookcases & shelving units,830.0,67,Henegouwen,88,7
6200,2022-09-29,HENRIKSDAL,Chairs,295.0,67,Henegouwen,88,1
6200,2022-09-29,SLÄKT,Children's furniture,425.0,67,Henegouwen,88,3
6200,2022-09-29,ELVARLI,Wardrobes,750.0,67,Henegouwen,88,10
6201,2022-03-22,SVENBERTIL,Chairs,310.0,77,Limburg,420,7
6201,2022-03-22,KOLBJÖRN,Bookcases & shelving units,1265.0,77,Limburg,420,4
6201,2022-03-22,LINNMON / ALEX,Tables & desks,500.0,77,Limburg,420,7
6201,2022-03-22,JONAXEL,Chests of drawers & drawer units,115.0,77,Limburg,420,6
6201,2022-03-22,LÖVBACKEN,Tables & desks,299.0,77,Limburg,420,2
6202,2022-04-06,GRÖNLID,Sofas & armchairs,520.0,66,Namen,9,10
6202,2022-04-06,LEIFARNE,Café furniture,275.0,66,Namen,9,4
6203,2023-01-06,BESTÅ,Bookcases & shelving units,25.0,62,Luxemburg,101,10
6204,2022-10-06,NORRARYD,Chairs,395.0,42,Waals-Brabant,347,4
6204,2022-10-06,MALSJÖ,Cabinets & cupboards,1276.0,42,Waals-Brabant,347,7
6204,2022-10-06,BILLY,Bookcases & shelving units,80.0,42,Waals-Brabant,347,8
6204,2022-10-06,HAVSTEN,Outdoor furniture,2170.0,42,Waals-Brabant,347,10
6204,2022-10-06,BOSNÄS,Sofas & armchairs,95.0,42,Waals-Brabant,347,9
6205,2022-05-20,GAMLARED / STEFAN,Chairs,565.0,86,Vlaams-Brabant,609,9
6205,2022-05-20,ENERYDA,Cabinets & cupboards,22.0,86,Vlaams-Brabant,609,1
6206,2022-12-08,YNGVAR,Chairs,475.0,54,Limburg,414,3
6206,2022-12-08,BEKANT,Tables & desks,545.0,54,Limburg,414,3
6207,2022-05-28,PLATSA,TV & media furniture,355.0,19,Waals-Brabant,940,5
6207,2022-05-28,BRÄDA,Tables & desks,15.0,19,Waals-Brabant,940,2
6207,2022-05-28,KALLVIKEN,Cabinets & cupboards,95.0,19,Waals-Brabant,940,3
6208,2023-01-10,EKEDALEN,Tables & desks,795.0,38,Vlaams-Brabant,47,4
6209,2022-05-11,VIMLE,Sofas & armchairs,3355.0,89,Luxemburg,285,9
6209,2022-05-11,ENERYDA,Bookcases & shelving units,17.0,89,Luxemburg,285,1
6209,2022-05-11,HANVIKEN,Bookcases & shelving units,100.0,89,Luxemburg,285,8
6210,2022-07-10,DJUPVIK,Chairs,100.0,18,Henegouwen,796,4
6210,2022-07-10,TROFAST,Children's furniture,195.0,18,Henegouwen,796,7
6211,2022-04-22,BOTTNA,Bookcases & shelving units,65.0,22,Namen,705,1
6211,2022-04-22,LILLÅSEN,Tables & desks,625.0,22,Namen,705,1
6211,2022-04-22,MÖRBYLÅNGA / BERNHARD,Tables & desks,5275.0,22,Namen,705,7
6211,2022-04-22,BESTÅ,TV & media furniture,3310.0,22,Namen,705,7
6212,2022-04-08,SANDARED,Tables & desks,445.0,90,Waals-Brabant,649,9
6213,2022-11-30,ENERYDA,Cabinets & cupboards,22.0,38,Antwerpen,609,5
6213,2022-11-30,GRÖNLID,Sofas & armchairs,2700.0,38,Antwerpen,609,1
6214,2022-07-27,SOLLERÖN,Outdoor furniture,1247.0,80,Henegouwen,350,6
6215,2022-10-10,BEKANT,Tables & desks,745.0,98,Vlaams-Brabant,984,3
6215,2022-10-10,EKET,Cabinets & cupboards,620.0,98,Vlaams-Brabant,984,1
6216,2022-04-29,VATTVIKEN,Beds,995.0,81,Luxemburg,831,2
6216,2022-04-29,VÄSTANBY/VÄSTANÅ / LEIFARNE,Tables & desks,2095.0,81,Luxemburg,831,6
6217,2022-03-29,LERHAMN,Chairs,145.0,95,West-Vlaanderen,950,2
6217,2022-03-29,GRÖNLID,Beds,7610.0,95,West-Vlaanderen,950,9
6217,2022-03-29,KUNGSHAMN,Sofas & armchairs,60.0,95,West-Vlaanderen,950,4
6217,2022-03-29,HÄLLAN,Cabinets & cupboards,50.0,95,West-Vlaanderen,950,3
6218,2022-06-25,LINNMON / ALVARET,Tables & desks,465.0,19,Luxemburg,360,8
6218,2022-06-25,GRÖNLID,Sofas & armchairs,695.0,19,Luxemburg,360,1
6218,2022-06-25,LINNMON / ALEX,Tables & desks,930.0,19,Luxemburg,360,7
6218,2022-06-25,TYSSEDAL,Tables & desks,325.0,19,Luxemburg,360,6
6218,2022-06-25,RESÖ,Children's furniture,205.0,19,Luxemburg,360,8
6219,2022-04-23,SUNDVIK,Beds,849.0,67,Limburg,889,9
6220,2022-09-04,BILLY / OXBERG,Bookcases & shelving units,315.0,84,Waals-Brabant,197,10
6220,2022-09-04,NORDKISA,Wardrobes,995.0,84,Waals-Brabant,197,8
6220,2022-09-04,KURA,Beds,175.0,84,Waals-Brabant,197,6
6220,2022-09-04,BESTÅ,Cabinets & cupboards,100.0,84,Waals-Brabant,197,3
6220,2022-09-04,NORRÅKER,Café furniture,145.0,84,Waals-Brabant,197,6
6221,2022-03-22,STUVA / FRITIDS,Nursery furniture,375.0,62,West-Vlaanderen,5,1
6221,2022-03-22,LINNMON / KRILLE,Tables & desks,405.0,62,West-Vlaanderen,5,2
6221,2022-03-22,IVAR,Bookcases & shelving units,563.0,62,West-Vlaanderen,5,10
6221,2022-03-22,EKEDALEN / ODGER,Chairs,2765.0,62,West-Vlaanderen,5,3
6222,2022-09-26,OXBERG,Bookcases & shelving units,80.0,44,Namen,933,1
6222,2022-09-26,EKET,Cabinets & cupboards,114.0,44,Namen,933,8
6222,2022-09-26,LINNMON / LERBERG,Tables & desks,175.0,44,Namen,933,7
6222,2022-09-26,IKEA PS 2017,Trolleys,346.5,44,Namen,933,1
6222,2022-09-26,BAGGANÄS,TV & media furniture,27.0,44,Namen,933,1
6223,2022-12-11,DELAKTIG,Chairs,1500.0,27,West-Vlaanderen,348,10
6223,2022-12-11,LIATORP,Tables & desks,645.0,27,West-Vlaanderen,348,10
6223,2022-12-11,IVAR,Bookcases & shelving units,2275.0,27,West-Vlaanderen,348,9
6223,2022-12-11,SOLLERÖN,Outdoor furniture,2794.0,27,West-Vlaanderen,348,2
6223,2022-12-11,MAMMUT,Children's furniture,29.0,27,West-Vlaanderen,348,4
6224,2023-01-12,LANEBERG / EKEDALEN,Chairs,1595.0,48,Vlaams-Brabant,770,6
6224,2023-01-12,NORDVIKEN / RÖNNINGE,Chairs,2875.0,48,Vlaams-Brabant,770,7
6225,2022-11-16,GLASSVIK,Bookcases & shelving units,175.0,18,Antwerpen,980,10
6225,2022-11-16,NORSBORG,Sofas & armchairs,80.0,18,Antwerpen,980,7
6225,2022-11-16,KORNSJÖ,Chairs,375.0,18,Antwerpen,980,4
6226,2022-07-22,NORSBORG,Sofas & armchairs,140.0,83,Luik,430,6
6227,2023-01-22,LIXHULT,Cabinets & cupboards,244.0,19,Henegouwen,580,9
6227,2023-01-22,HERDIS,Chairs,19.0,19,Henegouwen,580,5
6227,2023-01-22,GERTON / ODDVALD,Tables & desks,545.0,19,Henegouwen,580,3
6227,2023-01-22,IKEA PS,TV & media furniture,425.0,19,Henegouwen,580,9
6228,2022-06-28,SVALNÄS,Bookcases & shelving units,1620.0,59,Limburg,254,4
6228,2022-06-28,EKTORP,Sofas & armchairs,645.0,59,Limburg,254,8
6228,2022-06-28,BESTÅ / EKET,Bookcases & shelving units,1719.0,59,Limburg,254,7
6228,2022-06-28,AGAM,Chairs,195.0,59,Limburg,254,5
6228,2022-06-28,HÄLLAN,Cabinets & cupboards,600.0,59,Limburg,254,10
6229,2022-03-14,LANGUR,Nursery furniture,400.0,33,Oost-Vlaanderen,878,7
6229,2022-03-14,IVAR,Bookcases & shelving units,365.0,33,Oost-Vlaanderen,878,7
6229,2022-03-14,ELVARLI,Wardrobes,1629.0,33,Oost-Vlaanderen,878,2
6230,2022-05-24,EDVALLA,Bookcases & shelving units,25.0,72,Henegouwen,143,4
6230,2022-05-24,FRÖSÖN,Outdoor furniture,39.0,72,Henegouwen,143,3
6230,2022-05-24,INGATORP / INGOLF,Chairs,3015.0,72,Henegouwen,143,2
6230,2022-05-24,EKEDALEN / ODGER,Chairs,1975.0,72,Henegouwen,143,6
6231,2022-07-04,LINNMON / KRILLE,Tables & desks,475.0,97,Namen,889,5
6231,2022-07-04,FJÄLLBERGET,Chairs,995.0,97,Namen,889,7
6232,2022-04-18,HENRIKSDAL,Bar furniture,40.0,43,Antwerpen,915,10
6233,2022-05-06,KUNGSHAMN,Sofas & armchairs,300.0,55,Oost-Vlaanderen,465,4
6233,2022-05-06,DELAKTIG,Beds,595.0,55,Oost-Vlaanderen,465,3
6233,2022-05-06,STEGÖN,Outdoor furniture,16.2,55,Oost-Vlaanderen,465,9
6233,2022-05-06,VALLENTUNA,Beds,4488.0,55,Oost-Vlaanderen,465,9
6233,2022-05-06,BESTÅ,Cabinets & cupboards,75.0,55,Oost-Vlaanderen,465,1
6234,2022-02-24,PAX,Wardrobes,1510.0,46,Vlaams-Brabant,929,7
6234,2022-02-24,NORBERG,Bar furniture,225.0,46,Vlaams-Brabant,929,7
6234,2022-02-24,IVAR,Bookcases & shelving units,592.0,46,Vlaams-Brabant,929,6
6235,2022-12-26,MELLTORP / TEODORES,Tables & desks,499.0,35,Henegouwen,943,1
6235,2022-12-26,PAX,Wardrobes,2505.0,35,Henegouwen,943,10
6236,2022-07-13,INGATORP / HENRIKSDAL,Chairs,2625.0,75,Waals-Brabant,460,8
6237,2022-04-07,PÅHL,Children's furniture,100.0,19,Antwerpen,102,4
6237,2022-04-07,IVAR,Bookcases & shelving units,674.0,19,Antwerpen,102,2
6237,2022-04-07,EKET,Bookcases & shelving units,45.0,19,Antwerpen,102,2
6237,2022-04-07,ENERYDA,Bookcases & shelving units,35.0,19,Antwerpen,102,4
6238,2022-08-26,LIDHULT,Sofas & armchairs,5810.0,84,Namen,997,7
6238,2022-08-26,LAPPVIKEN,Cabinets & cupboards,38.5,84,Namen,997,1
6238,2022-08-26,NORDLI,Chests of drawers & drawer units,920.0,84,Namen,997,3
6238,2022-08-26,BLÅMES,Chairs,375.0,84,Namen,997,6
6239,2022-12-21,VALLENTUNA,Sofas & armchairs,4172.0,21,Luxemburg,609,7
6239,2022-12-21,VIMLE,Sofas & armchairs,4785.0,21,Luxemburg,609,8
6239,2022-12-21,MÄSTERBY,Chairs,145.0,21,Luxemburg,609,9
6239,2022-12-21,LINNMON / GODVIN,Tables & desks,410.0,21,Luxemburg,609,1
6239,2022-12-21,SAKARIAS,Chairs,95.0,21,Luxemburg,609,5
6240,2023-02-14,LANEBERG / SVENBERTIL,Tables & desks,1475.0,92,Luik,770,10
6241,2022-07-20,STUVA / FRITIDS,Children's furniture,415.0,57,Antwerpen,466,2
6241,2022-07-20,EKEDALEN / EKEDALEN,Chairs,2176.0,57,Antwerpen,466,6
6241,2022-07-20,OXBERG,Bookcases & shelving units,245.0,57,Antwerpen,466,7
6241,2022-07-20,INGATORP / INGOLF,Chairs,2725.0,57,Antwerpen,466,7
6241,2022-07-20,BILLY / OXBERG,Bookcases & shelving units,500.0,57,Antwerpen,466,9
6242,2022-11-01,SVALNÄS,Bookcases & shelving units,2605.0,43,Limburg,44,6
6242,2022-11-01,STOCKHOLM,Tables & desks,795.0,43,Limburg,44,9
6242,2022-11-01,JOKKMOKK,Chairs,549.0,43,Limburg,44,6
6242,2022-11-01,LYCKSELE HÅVET,Beds,1645.0,43,Limburg,44,8
6242,2022-11-01,BESTÅ / EKET,Bookcases & shelving units,1578.0,43,Limburg,44,5
6243,2022-05-24,TÄRNÖ,Outdoor furniture,199.0,37,Antwerpen,58,1
6243,2022-05-24,BEKANT,Tables & desks,49.0,37,Antwerpen,58,9
6244,2022-03-12,KALLAX,Room dividers,725.0,57,Vlaams-Brabant,137,6
6244,2022-03-12,IVAR,Bookcases & shelving units,1870.0,57,Vlaams-Brabant,137,3
6244,2022-03-12,PLATSA,Wardrobes,1324.0,57,Vlaams-Brabant,137,9
6244,2022-03-12,FLINTAN / NOMINELL,Chairs,370.0,57,Vlaams-Brabant,137,10
6245,2022-10-01,STEGÖN,Outdoor furniture,16.2,88,Antwerpen,135,10
6245,2022-10-01,INGATORP / SAKARIAS,Tables & desks,4025.0,88,Antwerpen,135,10
6246,2023-01-19,IVAR,Bookcases & shelving units,45.0,21,Namen,853,6
6246,2023-01-19,BESTÅ,Cabinets & cupboards,225.0,21,Namen,853,7
6246,2023-01-19,VITTSJÖ,Tables & desks,609.0,21,Namen,853,7
6246,2023-01-19,GRÖNLID,Beds,3595.0,21,Namen,853,3
6247,2022-06-14,TROFAST,Children's furniture,245.0,28,Oost-Vlaanderen,279,4
6247,2022-06-14,BESTÅ,Bookcases & shelving units,150.0,28,Oost-Vlaanderen,279,4
6247,2022-06-14,PLATSA,Wardrobes,1772.5,28,Oost-Vlaanderen,279,7
6247,2022-06-14,HILVER / GERTON,Tables & desks,665.0,28,Oost-Vlaanderen,279,3
6247,2022-06-14,KALLAX,Bookcases & shelving units,215.0,28,Oost-Vlaanderen,279,5
6248,2022-03-07,BEKANT,Tables & desks,1325.0,55,West-Vlaanderen,266,9
6249,2022-07-27,ANTILOP,Nursery furniture,16.0,85,Vlaams-Brabant,923,8
6249,2022-07-27,FLOTTEBO,Beds,1676.0,85,Vlaams-Brabant,923,5
6249,2022-07-27,LISABO / SVENBERTIL,Tables & desks,1475.0,85,Vlaams-Brabant,923,6
6250,2022-06-05,NANNARP,Bookcases & shelving units,40.0,71,Luik,821,7
6250,2022-06-05,TROFAST,Nursery furniture,5.0,71,Luik,821,7
6250,2022-06-05,ALGOT,Bookcases & shelving units,20.0,71,Luik,821,4
6251,2022-05-03,GRÖNLID,Sofas & armchairs,5600.0,84,Namen,194,1
6251,2022-05-03,YTTERÖN,Outdoor furniture,27.0,84,Namen,194,8
6251,2022-05-03,GUNDE,Chairs,30.0,84,Namen,194,1
6251,2022-05-03,VALLENTUNA,Sofas & armchairs,2300.0,84,Namen,194,3
6252,2022-08-08,GRÖNLID,Sofas & armchairs,1400.0,65,Waals-Brabant,237,1
6252,2022-08-08,BESTÅ,Bookcases & shelving units,1390.0,65,Waals-Brabant,237,5
6252,2022-08-08,BAGGANÄS,Cabinets & cupboards,35.0,65,Waals-Brabant,237,3
6252,2022-08-08,HAVSTEN,Outdoor furniture,2025.0,65,Waals-Brabant,237,2
6252,2022-08-08,NORRARYD,Bar furniture,395.0,65,Waals-Brabant,237,2
6253,2022-12-05,LÅNGFJÄLL,Chairs,795.0,30,West-Vlaanderen,643,8
6253,2022-12-05,EDVALLA,TV & media furniture,25.0,30,West-Vlaanderen,643,7
6254,2022-07-27,GRÖNLID,Sofas & armchairs,4800.0,24,Limburg,911,7
6254,2022-07-27,MALINDA,Chairs,25.0,24,Limburg,911,3
6255,2022-04-27,HAVSTA,TV & media furniture,4175.0,75,Oost-Vlaanderen,926,9
6255,2022-04-27,SJÄLLAND,Outdoor furniture,3286.0,75,Oost-Vlaanderen,926,6
6255,2022-04-27,SKÄRHAMN,Cabinets & cupboards,39.0,75,Oost-Vlaanderen,926,6
6255,2022-04-27,NORDLI,Chests of drawers & drawer units,1080.0,75,Oost-Vlaanderen,926,10
6255,2022-04-27,TYSSEDAL,Chests of drawers & drawer units,945.0,75,Oost-Vlaanderen,926,9
6256,2022-12-10,YPPERLIG / NILSOVE,Chairs,2575.0,51,Antwerpen,255,8
6256,2022-12-10,KIVIK,Sofas & armchairs,3245.0,51,Antwerpen,255,1
6257,2022-09-25,TRYSIL,Tables & desks,175.0,76,Vlaams-Brabant,633,5
6257,2022-09-25,PAX,Wardrobes,3885.0,76,Vlaams-Brabant,633,4
6258,2022-07-12,SANDBACKEN,Beds,1841.0,33,Namen,548,5
6258,2022-07-12,ARKELSTORP,Tables & desks,795.0,33,Namen,548,4
6258,2022-07-12,LEIFARNE,Chairs,195.0,33,Namen,548,8
6259,2022-12-22,SOLLERÖN,Outdoor furniture,519.0,71,Namen,708,5
6259,2022-12-22,YNGVAR,Café furniture,395.0,71,Namen,708,3
6259,2022-12-22,BEKANT,Chests of drawers & drawer units,939.0,71,Namen,708,3
6260,2022-05-17,VEDBO,Chairs,695.0,56,Limburg,984,3
6260,2022-05-17,ALGOT,Bookcases & shelving units,414.0,56,Limburg,984,1
6261,2022-11-07,SELSVIKEN,Bookcases & shelving units,150.0,83,Namen,64,10
6261,2022-11-07,EKEDALEN / EKEDALEN,Tables & desks,2375.0,83,Namen,64,5
6261,2022-11-07,HEMNES,TV & media furniture,3360.0,83,Namen,64,2
6261,2022-11-07,LIDHULT,Sofas & armchairs,700.0,83,Namen,64,5
6262,2022-12-25,SUNDVIK,Nursery furniture,695.0,43,Vlaams-Brabant,535,2
6262,2022-12-25,PLATSA,Wardrobes,450.0,43,Vlaams-Brabant,535,4
6263,2023-02-06,PAX,Wardrobes,1490.0,73,Namen,684,10
6263,2023-02-06,HAVSTA,Bookcases & shelving units,2980.0,73,Namen,684,3
6263,2023-02-06,BEKVÄM,Chairs,99.0,73,Namen,684,7
6263,2023-02-06,LIATORP,Bookcases & shelving units,3435.0,73,Namen,684,2
6264,2022-09-06,BESTÅ,TV & media furniture,990.0,76,Luxemburg,632,6
6264,2022-09-06,JÄRVFJÄLLET,Chairs,845.0,76,Luxemburg,632,7
6264,2022-09-06,NILSOVE,Chairs,395.0,76,Luxemburg,632,2
6264,2022-09-06,HISHULT,Bookcases & shelving units,17.0,76,Luxemburg,632,4
6265,2022-05-08,LIATORP,Bookcases & shelving units,4335.0,19,Luik,922,1
6266,2022-11-22,BROR,Bookcases & shelving units,670.0,34,Luxemburg,431,6
6266,2022-11-22,INGATORP,Chairs,445.0,34,Luxemburg,431,3
6266,2022-11-22,BEKANT,Tables & desks,6180.0,34,Luxemburg,431,4
6266,2022-11-22,IVAR,Bookcases & shelving units,345.0,34,Luxemburg,431,9
6266,2022-11-22,MINNEN,Beds,395.0,34,Luxemburg,431,8
6267,2022-08-22,INGOLF,Children's furniture,275.0,55,Limburg,663,4
6267,2022-08-22,PLATSA,Wardrobes,3113.0,55,Limburg,663,3
6267,2022-08-22,BUSUNGE,Nursery furniture,645.0,55,Limburg,663,6
6267,2022-08-22,LINNMON / KRILLE,Tables & desks,475.0,55,Limburg,663,5
6267,2022-08-22,LANDSKRONA,Sofas & armchairs,5495.0,55,Limburg,663,3
6268,2022-08-03,LANDSKRONA,Sofas & armchairs,100.0,31,Luxemburg,175,10
6268,2022-08-03,LINNMON / ALEX,Tables & desks,430.0,31,Luxemburg,175,9
6268,2022-08-03,BRIMNES,TV & media furniture,820.0,31,Luxemburg,175,8
6268,2022-08-03,MAMMUT,Children's furniture,29.0,31,Luxemburg,175,7
6269,2022-05-27,TRANARÖ,Chairs,95.0,81,Oost-Vlaanderen,534,3
6269,2022-05-27,IDÅSEN,Cabinets & cupboards,1250.0,81,Oost-Vlaanderen,534,6
6269,2022-05-27,VEDBO / VEDBO,Chairs,5865.0,81,Oost-Vlaanderen,534,2
6269,2022-05-27,LACK,Tables & desks,30.0,81,Oost-Vlaanderen,534,2
6269,2022-05-27,VIMLE,Sofas & armchairs,685.0,81,Oost-Vlaanderen,534,7
6270,2022-06-15,HENRIKSDAL,Bar furniture,395.0,48,Namen,506,9
6270,2022-06-15,HOLMSUND,Beds,2295.0,48,Namen,506,9
6271,2022-08-31,PAX,Wardrobes,2805.0,37,Luik,642,5
6271,2022-08-31,BESTÅ,TV & media furniture,110.0,37,Luik,642,3
6271,2022-08-31,ÄPPLARÖ,Outdoor furniture,3442.0,37,Luik,642,5
6272,2022-12-13,BESTÅ,TV & media furniture,75.0,65,Luxemburg,603,2
6272,2022-12-13,MÖLLARP,TV & media furniture,12.0,65,Luxemburg,603,7
6272,2022-12-13,LISABO / RÖNNINGE,Tables & desks,2075.0,65,Luxemburg,603,9
6273,2022-06-17,STOCKSUND,Sofas & armchairs,100.0,63,Vlaams-Brabant,415,5
6274,2022-10-08,FRANKLIN,Chairs,149.0,48,Henegouwen,465,2
6274,2022-10-08,JONAXEL,Chests of drawers & drawer units,170.0,48,Henegouwen,465,1
6275,2022-11-21,NORDVIKEN,Tables & desks,1995.0,56,Vlaams-Brabant,830,6
6275,2022-11-21,STOCKHOLM,TV & media furniture,1695.0,56,Vlaams-Brabant,830,4
6275,2022-11-21,LINNMON / TORSKLINT,Tables & desks,459.0,56,Vlaams-Brabant,830,4
6276,2022-11-30,STENSELE,Café furniture,450.0,25,Henegouwen,707,3
6277,2022-08-15,TRANARÖ,Tables & desks,95.0,63,Vlaams-Brabant,786,4
